City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Srednekolymsk,RU,2021-12-27 23:53:25,67.45,153.6833,-41.93,100,100,2.17
293,Bethel,US,2021-12-27 23:50:48,41.3712,-73.414,34.99,72,90,3.44
294,Porecatu,BR,2021-12-27 23:53:26,-22.7558,-51.3792,90.07,49,73,5.79
295,Jackson,US,2021-12-27 23:51:22,42.4165,-122.8345,34.92,85,90,6.91
296,Lodja,CD,2021-12-27 23:53:26,-3.4833,23.4333,68.22,100,100,1.57
297,Saint-Augustin,CA,2021-12-27 23:53:27,51.226,-58.6502,34.16,78,100,14.34
298,Bulgan,MN,2021-12-27 23:53:28,48.8125,103.5347,1.47,69,82,4.29
299,Geraldton,AU,2021-12-27 23:53:28,-28.7667,114.6,95.41,11,7,17.27
300,Were Ilu,ET,2021-12-27 23:53:29,10.6,39.4333,47.71,63,95,5.41
301,Saint Anthony,US,2021-12-27 23:53:29,45.0205,-93.218,13.93,75,1,5.01
302,Beringovskiy,RU,2021-12-27 23:53:29,63.05,179.3167,7.77,96,100,16.51
303,Huesca,ES,2021-12-27 23:53:30,42.1362,-0.4087,56.97,88,0,1.99
304,La Roda,ES,2021-12-27 23:53:30,39.2167,-2.15,52.9,77,16,22.39
305,Naze,JP,2021-12-27 23:53:31,28.3667,129.4833,52.72,60,99,9.93
306,Sinfra,CI,2021-12-27 23:53:32,6.6167,-5.9167,74.57,85,26,4.12
307,La Orilla,MX,2021-12-27 23:53:32,17.9833,-102.2333,78.58,67,0,5.95
308,Taipu,BR,2021-12-27 23:53:33,-5.6217,-35.5967,82.53,78,86,9.55
309,Kenora,CA,2021-12-27 23:53:33,49.8167,-94.4337,12.18,85,90,6.91
310,Mbandaka,CD,2021-12-27 23:53:34,0.0487,18.2603,71.82,97,100,4.38
311,Shellbrook,CA,2021-12-27 23:53:34,53.2168,-106.4011,-19.17,100,93,5.48
312,Iwanai,JP,2021-12-27 23:53:35,42.9744,140.5089,22.89,81,100,13.42
313,Teguise,ES,2021-12-27 23:53:35,29.0605,-13.564,62.82,77,75,10.36
314,Alice Springs,AU,2021-12-27 23:52:26,-23.7,133.8833,81.95,17,0,10.36
315,Goderich,CA,2021-12-27 23:50:38,43.7501,-81.7165,32.92,93,100,11.5
316,Abalak,RU,2021-12-27 23:53:36,58.1286,68.5944,13.1,91,100,9.75
317,Barpathar,IN,2021-12-27 23:53:36,26.3,93.8667,53.62,83,30,1.3
318,Madimba,TZ,2021-12-27 23:53:37,-10.4,40.3333,76.77,82,96,4.79
319,Tezu,IN,2021-12-27 23:53:37,27.9167,96.1667,57.69,56,100,3.15
320,Bulls,NZ,2021-12-27 23:53:38,-40.1667,175.3833,70.48,83,95,6.71
321,Zimovniki,RU,2021-12-27 23:53:38,47.1483,42.4633,27.25,97,100,10.94
322,Sept-Iles,CA,2021-12-27 23:59:46,50.2001,-66.3821,27.12,74,75,6.91
323,Vestmannaeyjar,IS,2021-12-27 23:59:47,63.4427,-20.2734,32.27,66,24,5.1
324,Shelopugino,RU,2021-12-27 23:59:47,51.6514,117.5599,-10.41,100,100,1.68
325,Sao Goncalo Do Amarante,BR,2021-12-27 23:57:33,-3.6072,-38.9683,82.44,81,90,7.11
326,Mana,GF,2021-12-27 23:59:48,5.6592,-53.7767,76.64,92,63,6.08
327,Karaton,ID,2021-12-27 23:59:48,-6.3424,106.1045,81.95,87,80,0.74
328,Guayaramerin,BO,2021-12-27 23:59:49,-10.8368,-65.3614,77.65,86,82,0.72
329,Bara,NG,2021-12-27 23:59:49,10.3744,10.7288,69.35,25,3,8.41
330,Lujan,AR,2021-12-27 23:59:50,-34.5703,-59.105,81.68,70,21,13.44
331,Evensk,RU,2021-12-27 23:59:50,61.95,159.2333,0.64,73,100,14.47
332,Morondava,MG,2021-12-27 23:59:50,-20.2833,44.2833,79.57,80,99,4.16
333,Olafsvik,IS,2021-12-27 23:59:51,64.8945,-23.7142,30.83,68,85,28.25
334,Artyom,AZ,2021-12-27 23:59:51,40.4723,50.333,37.54,82,60,10.92
335,Eldorado,BR,2021-12-27 23:59:52,-23.7869,-54.2836,78.08,23,45,3.67
336,Vytegra,RU,2021-12-27 23:59:53,61.0064,36.4481,0.45,97,74,6.53
337,Whyalla,AU,2021-12-27 23:59:53,-33.0333,137.5833,67.89,56,0,16.11
338,Bollnas,SE,2021-12-27 23:59:54,61.3482,16.3946,18.28,95,100,3.53
339,Abu Dhabi,AE,2021-12-27 23:59:16,24.4667,54.3667,70.97,71,20,2.3
340,San Ignacio,BZ,2021-12-27 23:59:54,17.1561,-89.0714,87.94,62,20,0.0
341,Hofn,IS,2021-12-27 23:59:55,64.2539,-15.2082,28.92,65,1,20.58
342,Havre-Saint-Pierre,CA,2021-12-27 23:59:55,50.2334,-63.5986,34.16,75,90,5.75
343,Mapiripan,CO,2021-12-27 23:59:56,2.8892,-72.1256,81.0,55,93,5.73
344,Santo Augusto,BR,2021-12-27 23:59:56,-27.8508,-53.7772,80.06,32,10,9.93
345,Quatre Cocos,MU,2021-12-27 23:59:56,-20.2078,57.7625,77.11,77,73,10.2
346,Fairbanks,US,2021-12-27 23:59:57,64.8378,-147.7164,6.64,97,60,2.06
347,Sinnamary,GF,2021-12-27 23:59:58,5.3833,-52.95,77.41,91,85,7.18
348,Talnakh,RU,2021-12-27 23:59:58,69.4865,88.3972,-11.38,88,18,8.97
349,Buraydah,SA,2021-12-27 23:59:58,26.326,43.975,50.45,44,94,8.59
350,Abu Kamal,SY,2021-12-27 23:59:59,34.4506,40.9171,44.06,51,0,0.65
351,Guerrero Negro,MX,2021-12-27 23:59:59,27.9769,-114.0611,60.31,63,100,17.67
352,Deputatskiy,RU,2021-12-28 00:00:00,69.3,139.9,-31.09,100,98,3.69
353,San Felipe,VE,2021-12-28 00:00:00,10.3399,-68.7425,69.49,98,97,3.98
354,Walvis Bay,NA,2021-12-28 00:00:01,-22.9575,14.5053,64.09,83,36,6.69
355,Faya,SA,2021-12-28 00:00:02,18.3851,42.4509,52.56,60,1,1.9
356,Newport,GB,2021-12-28 00:00:03,51.5877,-2.9984,52.45,94,79,7.63
357,Minglanilla,PH,2021-12-28 00:00:06,10.2667,123.7667,77.05,81,61,8.03
358,Tamandare,BR,2021-12-28 00:00:07,-8.7597,-35.1047,78.37,85,93,7.36
359,Grafton,US,2021-12-28 00:00:09,42.207,-71.6856,32.83,75,99,2.57
360,Bahia De Caraquez,EC,2021-12-28 00:00:11,-0.6,-80.4167,75.56,84,100,9.51
361,Sola,VU,2021-12-28 00:00:11,-13.8833,167.55,82.58,72,83,7.58
362,Magadan,RU,2021-12-27 23:59:49,59.5667,150.8,-5.46,74,100,12.5
363,Sitka,US,2021-12-28 00:00:13,57.0531,-135.33,24.4,87,66,1.05
364,San Cristobal,VE,2021-12-28 00:00:15,7.7669,-72.225,68.38,95,94,2.51
365,Tonj,SS,2021-12-28 00:00:17,7.2737,28.6822,78.19,38,94,4.65
366,Chapais,CA,2021-12-28 00:01:17,49.7834,-74.8492,-1.32,96,85,3.87
367,Goba,ET,2021-12-28 00:01:18,7.0167,39.9833,48.45,62,100,2.82
368,Matara,LK,2021-12-28 00:01:18,5.9485,80.5353,71.06,88,42,6.98
369,Rundu,NA,2021-12-28 00:01:19,-17.9333,19.7667,71.49,61,61,5.48
370,Mezen,RU,2021-12-28 00:01:20,65.8522,44.24,-19.64,100,44,1.92
371,Aranda De Duero,ES,2021-12-28 00:01:20,41.6704,-3.6892,46.24,83,56,15.86
372,Lukiv,UA,2021-12-28 00:01:21,51.0521,25.4006,22.17,86,91,10.33
373,Houma,US,2021-12-27 23:59:46,29.5958,-90.7195,73.99,79,1,4.61
374,Nangong,CN,2021-12-28 00:01:21,37.3581,115.3744,22.86,42,0,6.08
375,Dauphin,CA,2021-12-28 00:01:22,51.1494,-100.0502,-5.66,71,90,19.57
376,Dhrangadhra,IN,2021-12-28 00:01:22,22.9833,71.4667,65.46,66,86,9.57
377,El Sauzal,MX,2021-12-28 00:01:23,31.9,-116.6833,55.42,69,97,11.48
378,Dauriya,RU,2021-12-28 00:01:23,49.9333,116.8667,-15.25,99,30,2.59
379,Lyantonde,UG,2021-12-28 00:01:24,-0.4031,31.1572,65.88,87,100,2.75
380,Tamworth,GB,2021-12-27 23:57:50,52.634,-1.6959,49.78,95,95,1.99
381,Almaznyy,RU,2021-12-28 00:01:25,48.0448,40.045,17.74,92,100,8.19
382,Aksarka,RU,2021-12-28 00:01:25,66.5606,67.7975,4.68,95,100,8.55
383,Miyazu,JP,2021-12-28 00:01:26,35.5333,135.1833,32.2,77,99,11.3
384,Gannan,CN,2021-12-28 00:01:26,47.9147,123.5031,-11.58,100,34,1.19
385,Xiaoyi,CN,2021-12-28 00:01:27,34.6178,109.703,26.06,42,1,3.8
386,Port Augusta,AU,2021-12-27 23:58:11,-32.5,137.7667,79.7,27,0,12.39
387,Ihosy,MG,2021-12-28 00:01:27,-22.4,46.1167,69.66,93,92,6.08
388,Chunhuhub,MX,2021-12-28 00:01:28,19.55,-88.6833,71.47,97,26,3.18
389,Porto Walter,BR,2021-12-28 00:01:29,-8.2686,-72.7439,82.4,69,100,1.99
390,Te Anau,NZ,2021-12-28 00:01:29,-45.4167,167.7167,55.74,53,64,3.71
391,Seydi,TM,2021-12-28 00:01:30,39.4816,62.9137,33.24,55,64,9.73
392,Christchurch,NZ,2021-12-27 23:59:26,-43.5333,172.6333,61.0,83,75,1.99
393,Espanola,US,2021-12-28 00:01:30,35.9911,-106.0806,44.08,50,100,9.62
394,Harlingen,US,2021-12-27 23:58:34,26.1906,-97.6961,78.33,89,0,17.36
395,Namalenga,TZ,2021-12-28 00:01:31,-10.95,39.1,67.33,94,63,3.13
396,Hambantota,LK,2021-12-28 00:01:31,6.1241,81.1185,72.1,85,67,11.95
397,Coquimbo,CL,2021-12-28 00:01:32,-29.9533,-71.3436,64.78,81,6,4.05
398,Ardakan,IR,2021-12-28 00:01:33,32.31,54.0175,42.3,43,0,1.01
399,Anloga,GH,2021-12-28 00:01:33,5.7947,0.8973,81.73,80,71,11.3
400,Tigil,RU,2021-12-28 00:01:34,57.8,158.6667,3.38,93,100,1.86
401,Strezhevoy,RU,2021-12-28 00:01:34,60.7333,77.5889,4.98,94,100,10.6
402,Banjar,ID,2021-12-28 00:01:35,-8.19,114.9675,80.46,79,80,5.17
403,Sioux Lookout,CA,2021-12-28 00:01:35,50.1001,-91.917,5.38,94,100,9.46
404,Troutdale,US,2021-12-28 00:01:36,45.5393,-122.3873,31.91,85,90,0.0
405,Humaita,BR,2021-12-28 00:01:36,-7.5061,-63.0208,76.08,98,100,3.33
406,Flinders,AU,2021-12-28 00:01:37,-34.5833,150.8552,68.2,58,91,12.19
407,Odesskoye,RU,2021-12-28 00:01:37,54.2111,72.9651,19.87,93,100,14.88
408,Tautira,PF,2021-12-28 00:01:38,-17.7333,-149.15,82.42,68,79,3.83
409,Alberobello,IT,2021-12-28 00:01:38,40.7859,17.2372,50.72,93,100,6.85
410,Daru,PG,2021-12-28 00:01:39,-9.0763,143.2092,83.57,77,87,2.8
411,Biak,ID,2021-12-28 00:01:39,-0.9131,122.8766,80.56,72,99,5.79
412,Elko,US,2021-12-28 00:00:27,41.0002,-115.5012,21.74,81,100,7.0
413,Vila Velha,BR,2021-12-28 00:02:29,-20.3297,-40.2925,78.94,77,49,7.96
414,Yaring,TH,2021-12-28 00:02:40,6.8662,101.3689,78.3,87,70,5.32
415,Celestun,MX,2021-12-28 00:02:41,20.8667,-90.4,79.21,74,87,4.34
416,Sangar,RU,2021-12-28 00:02:42,63.9242,127.4739,-53.88,99,60,2.26
417,Alofi,NU,2021-12-28 00:02:42,-19.0595,-169.9187,80.2,71,100,5.28
418,Thunder Bay,CA,2021-12-28 00:02:43,48.4001,-89.3168,26.56,90,100,3.0
419,Paracuru,BR,2021-12-27 23:58:23,-3.41,-39.0306,82.42,80,92,10.33
420,Lorengau,PG,2021-12-28 00:02:43,-2.0226,147.2712,82.4,78,100,3.6
421,Bilma,NE,2021-12-28 00:02:44,18.6853,12.9164,61.2,22,0,10.13
422,Schleiden,DE,2021-12-28 00:02:44,50.5295,6.477,47.59,98,97,13.8
423,Pochutla,MX,2021-12-28 00:02:45,15.7432,-96.4661,75.96,74,0,5.32
424,Saint-Pierre,RE,2021-12-28 00:00:06,-21.3393,55.4781,74.84,82,0,3.44
425,Luau,AO,2021-12-28 00:02:46,-10.7073,22.2247,62.83,98,100,2.77
426,Wodonga,AU,2021-12-28 00:02:46,-36.1167,146.8833,75.11,63,76,5.99
427,Urumqi,CN,2021-12-28 00:35:42,43.801,87.6005,9.55,79,98,2.24
428,Kramat,ID,2021-12-28 00:35:42,-8.1311,113.4499,83.48,69,6,2.37
429,Beloha,MG,2021-12-28 00:35:43,-25.1667,45.05,71.67,85,23,9.95
430,Puertollano,ES,2021-12-28 00:35:43,38.6871,-4.1073,53.19,94,58,10.51
431,Gimbi,ET,2021-12-28 00:35:44,9.1667,35.8333,55.65,78,96,2.84
432,Kahului,US,2021-12-28 00:33:04,20.8947,-156.47,83.46,54,40,12.66
433,Champaign,US,2021-12-28 00:35:45,40.1334,-88.2001,43.5,80,1,5.99
434,Marsh Harbour,BS,2021-12-28 00:35:28,26.5412,-77.0636,74.59,63,0,4.12
435,Palmer,US,2021-12-28 00:34:18,42.1584,-72.3287,33.48,73,90,0.0
436,Hami,CN,2021-12-28 00:35:46,42.8,93.45,18.25,34,6,2.17
437,Kabin Buri,TH,2021-12-28 00:35:46,13.9511,101.7177,71.94,64,93,8.79
438,Smithers,CA,2021-12-28 00:35:47,54.7804,-127.1743,-9.08,77,20,3.44
439,Katiola,CI,2021-12-28 00:35:47,8.1333,-5.1,79.43,29,80,3.4
440,Yulara,AU,2021-12-28 00:35:48,-25.2406,130.9889,85.84,13,0,21.85
441,Cayenne,GF,2021-12-28 00:35:48,4.9333,-52.3333,81.09,85,75,4.0
442,Boyolangu,ID,2021-12-28 00:35:49,-8.1181,111.8935,81.84,74,76,3.89
443,Paramonga,PE,2021-12-28 00:35:49,-10.6667,-77.8333,68.79,85,100,5.97
444,Sault Sainte Marie,CA,2021-12-28 00:30:58,46.5168,-84.3333,27.16,83,90,6.91
445,Pueblo Nuevo,MX,2021-12-28 00:35:50,23.3833,-105.3833,49.66,77,0,1.63
446,Martapura,ID,2021-12-28 00:35:50,-3.4167,114.85,75.29,100,20,3.44
447,Bystryy Istok,RU,2021-12-28 00:35:51,52.371,84.3873,8.76,97,100,1.92
448,Denpasar,ID,2021-12-28 00:30:52,-8.65,115.2167,78.46,94,75,5.75
449,Boshnyakovo,RU,2021-12-28 00:35:51,49.6333,142.1667,2.14,84,100,14.27
450,Anadyr,RU,2021-12-28 00:35:52,64.75,177.4833,7.3,85,75,0.0
451,Los Llanos De Aridane,ES,2021-12-28 00:35:54,28.6585,-17.9182,64.15,88,75,5.99
452,Cockburn Town,TC,2021-12-28 00:35:54,21.4612,-71.1419,76.96,69,40,6.91
453,Shingu,JP,2021-12-28 00:35:54,33.7333,135.9833,45.91,49,36,8.75
454,Aberdeen,GB,2021-12-28 00:35:55,57.1437,-2.0981,37.89,96,90,4.61
455,Conceicao Do Araguaia,BR,2021-12-28 00:36:55,-8.2578,-49.2647,70.86,98,73,3.85
456,Kirkwall,GB,2021-12-28 00:36:56,58.9848,-2.9587,41.05,87,90,1.14
457,Kez,RU,2021-12-28 00:36:56,57.8979,53.7152,1.0,96,100,7.29
458,Canandaigua,US,2021-12-28 00:36:57,42.8742,-77.288,35.85,90,100,7.0
459,Manali,IN,2021-12-28 00:36:57,13.1667,80.2667,79.07,82,100,6.76
460,Imbituba,BR,2021-12-28 00:36:58,-28.24,-48.6703,75.09,88,24,5.1
461,Saintes,FR,2021-12-28 00:36:58,45.6667,-0.75,55.81,93,100,25.23
462,Petropavlovsk-Kamchatskiy,RU,2021-12-28 00:36:59,53.0452,158.6483,27.19,80,75,8.95
463,Glenwood Springs,US,2021-12-28 00:36:59,39.5505,-107.3248,33.6,86,90,18.41
464,Grindavik,IS,2021-12-28 00:37:00,63.8424,-22.4338,27.07,68,0,21.85
465,Seoul,KR,2021-12-28 00:37:00,37.5683,126.9778,22.44,93,75,2.3
466,Tessalit,ML,2021-12-28 00:37:01,20.1986,1.0114,64.2,23,22,8.72
467,Wala,CM,2021-12-28 00:37:01,4.578,12.3154,69.76,84,99,2.86
468,Lianran,CN,2021-12-28 00:37:02,24.9227,102.485,43.34,85,100,4.85
469,Saquarema,BR,2021-12-28 00:37:02,-22.92,-42.5103,73.42,84,98,2.06
470,Pacific Grove,US,2021-12-28 00:35:46,36.6177,-121.9166,50.67,77,97,3.0
471,Bandarbeyla,SO,2021-12-28 00:37:03,9.4942,50.8122,75.56,67,60,10.58
472,Cap Malheureux,MU,2021-12-28 00:37:04,-19.9842,57.6142,77.49,83,20,3.0
473,Kamaishi,JP,2021-12-28 00:37:04,39.2667,141.8833,23.95,46,14,10.89
474,Karratha,AU,2021-12-28 00:37:05,-20.7377,116.8463,99.1,23,79,16.51
475,Pietersburg,ZA,2021-12-28 00:37:05,-23.9045,29.4688,63.45,94,18,1.14
476,Abonnema,NG,2021-12-28 00:37:06,4.7084,6.7931,79.63,83,98,6.82
477,Chokurdakh,RU,2021-12-28 00:37:06,70.6333,147.9167,-37.91,100,92,4.56
478,Natchez,US,2021-12-28 00:36:48,31.5604,-91.4032,73.62,68,40,6.91
479,Birobidzhan,RU,2021-12-28 00:37:07,48.8,132.95,-16.08,87,13,1.54
480,Astana,KZ,2021-12-28 00:32:11,51.1801,71.446,12.15,85,100,22.37
481,Bata,GQ,2021-12-28 00:37:07,1.8639,9.7658,79.11,86,100,7.67
482,Carmen,MX,2021-12-28 00:37:08,18.6333,-91.8333,78.84,78,1,6.91
483,Gazanjyk,TM,2021-12-28 00:37:08,39.2446,55.5154,37.69,61,68,1.74
484,Laguna,US,2021-12-28 00:35:42,38.421,-121.4238,50.09,80,40,1.99
485,Talagang,PK,2021-12-28 00:37:09,32.9297,72.4158,43.7,83,2,3.0
486,Tilichiki,RU,2021-12-28 00:33:19,60.4667,166.1,-9.76,97,100,14.32
487,Ballina,AU,2021-12-28 00:37:10,-28.8667,153.5667,73.44,74,75,19.57
488,Chateaubelair,VC,2021-12-28 00:37:10,13.2833,-61.25,79.41,76,83,9.51
489,Maine-Soroa,NE,2021-12-28 00:37:11,13.2114,12.0241,65.61,19,6,10.29
490,Vostok,RU,2021-12-28 00:37:11,46.4856,135.8833,-12.95,92,100,5.41
491,Plettenberg Bay,ZA,2021-12-28 00:37:12,-34.0527,23.3716,62.89,92,97,6.42
492,Roald,NO,2021-12-28 00:37:13,62.5833,6.1333,35.74,55,20,14.97
493,Muros,ES,2021-12-28 00:37:13,42.7762,-9.0603,62.1,88,100,18.52
494,Grand Gaube,MU,2021-12-28 00:37:14,-20.0064,57.6608,77.4,83,19,3.0
495,Disna,BY,2021-12-28 00:37:14,55.568,28.1971,13.53,96,36,5.03
496,Lanxi,CN,2021-12-28 00:37:15,29.2195,119.477,38.84,35,91,2.55
497,Shasta Lake,US,2021-12-28 00:37:15,40.6804,-122.3708,45.32,55,100,3.98
498,Limanowa,PL,2021-12-28 00:37:16,49.7059,20.422,21.9,94,78,2.91
499,Gueret,FR,2021-12-28 00:37:16,46.1667,1.8667,48.83,93,100,16.22
500,San Pedro,PH,2021-12-28 00:38:17,14.35,121.0167,78.03,76,75,3.44
501,Pilikwe,BW,2021-12-28 00:38:17,-22.799,27.1938,69.78,75,12,1.48
502,Aljezur,PT,2021-12-28 00:38:18,37.3191,-8.8033,61.74,98,72,6.69
503,Verkhnyaya Inta,RU,2021-12-28 00:38:18,65.9811,60.3094,-3.14,91,100,2.91
504,Ewa Beach,US,2021-12-28 00:38:19,21.3156,-158.0072,82.35,55,1,11.99
505,Mehamn,NO,2021-12-28 00:38:19,71.0357,27.8492,24.17,61,100,11.12
506,Puerto Baquerizo Moreno,EC,2021-12-28 00:38:20,-0.9,-89.6,69.73,83,100,13.02
507,Terrace,CA,2021-12-28 00:38:20,54.5163,-128.6035,3.42,65,20,17.27
508,San Carlos,VE,2021-12-28 00:38:21,9.6612,-68.5827,75.63,73,96,5.23
509,Ostrovnoy,RU,2021-12-28 00:38:21,68.0531,39.5131,7.79,87,100,7.72
510,Bagdarin,RU,2021-12-28 00:38:22,54.4333,113.6,-11.47,95,49,5.3
511,Buchanan,LR,2021-12-28 00:38:22,5.8808,-10.0467,79.77,84,92,6.11
512,Kavieng,PG,2021-12-28 00:38:22,-2.5744,150.7967,83.12,75,77,4.56
513,Henties Bay,NA,2021-12-28 00:38:23,-22.116,14.2845,62.85,92,52,6.17
514,Sorkjosen,NO,2021-12-28 00:38:24,69.8,20.9333,21.45,86,100,8.5
515,Port-Gentil,GA,2021-12-28 00:38:24,-0.7193,8.7815,80.06,81,100,11.72
516,Dawson Creek,CA,2021-12-28 00:38:25,55.7666,-120.2362,-13.36,77,40,0.0
517,Xichang,CN,2021-12-28 00:38:25,27.8964,102.2634,39.79,87,18,0.56
518,Elbistan,TR,2021-12-28 00:38:26,38.2059,37.1983,18.68,83,30,2.01
519,Tual,ID,2021-12-28 00:38:26,-5.6667,132.75,82.72,80,100,30.6
520,Madang,PG,2021-12-28 00:38:26,-5.2246,145.7966,85.84,67,100,2.95
521,Khatra,IN,2021-12-28 00:38:27,22.9833,86.85,66.02,81,100,1.32
522,Borogontsy,RU,2021-12-28 00:38:27,62.6683,131.1683,-46.57,96,100,1.68
523,Lenger,KZ,2021-12-28 00:38:28,42.183,69.8839,11.64,49,0,5.64
524,Santa Maria,BR,2021-12-28 00:38:28,-29.6842,-53.8069,76.3,53,20,2.3
525,Moussoro,TD,2021-12-28 00:38:29,13.6408,16.4901,69.89,21,43,13.2
526,Araouane,ML,2021-12-28 00:38:30,18.9048,-3.5265,67.15,21,100,13.0
527,Warrington,GB,2021-12-28 00:38:30,53.3925,-2.5802,49.15,94,90,1.01
528,Hella,NO,2021-12-28 00:38:31,67.2,14.4333,30.88,58,20,21.85
529,Coihueco,CL,2021-12-28 00:38:31,-36.6167,-71.8333,77.83,27,100,6.78
530,Esperance,AU,2021-12-28 00:38:32,-33.8667,121.9,69.64,53,0,11.18
531,Zhuhai,CN,2021-12-28 00:38:32,22.2769,113.5678,58.98,76,40,17.27
532,Sobolevo,RU,2021-12-28 00:38:33,54.4299,31.8996,9.57,97,52,5.1
533,Manyana,BW,2021-12-28 00:38:33,-23.4,21.7167,67.28,26,90,1.74
534,Lata,PT,2021-12-28 00:38:34,40.1629,-8.3327,59.04,94,92,5.39
535,Kilindoni,TZ,2021-12-28 00:38:34,-7.9139,39.6668,82.0,76,91,9.24
536,Adrar,MR,2021-12-28 00:38:34,20.5022,-10.0711,68.04,22,100,9.71
537,Aneho,TG,2021-12-28 00:38:35,6.2333,1.6,82.6,81,99,11.03
538,Olga,RU,2021-12-28 00:38:35,43.7444,135.2892,3.76,47,0,9.15
539,Anshun,CN,2021-12-28 00:38:36,26.25,105.9333,32.9,93,100,4.36
540,North Bend,US,2021-12-28 00:38:37,43.4065,-124.2243,37.31,94,90,10.36
541,Lac Du Bonnet,CA,2021-12-28 00:38:37,50.2536,-96.0612,13.62,97,100,3.65
542,Ilhabela,BR,2021-12-28 00:34:38,-23.7781,-45.3581,73.02,78,21,3.47
543,Haapiti,PF,2021-12-28 00:38:38,-17.5667,-149.8667,80.33,69,100,4.88
544,Belyy Yar,RU,2021-12-28 00:38:38,53.6039,91.3903,-2.31,84,100,2.24
545,Talcahuano,CL,2021-12-28 00:38:39,-36.7167,-73.1167,62.06,70,100,9.51
546,Baldone,LV,2021-12-28 00:38:39,56.7428,24.3944,20.95,96,97,4.5
547,Honningsvag,NO,2021-12-28 00:38:40,70.9821,25.9704,27.81,57,100,5.32
548,Ranghulu,CN,2021-12-28 00:38:40,46.65,124.8667,-2.54,84,89,9.55
549,Pacifica,US,2021-12-28 00:38:41,37.6138,-122.4869,48.69,76,75,11.99
550,Redmond,US,2021-12-28 00:38:12,47.674,-122.1215,25.2,81,100,1.01
551,Itarema,BR,2021-12-28 00:39:41,-2.9248,-39.9167,79.63,82,35,10.89
552,Mulchen,CL,2021-12-28 00:39:42,-37.7167,-72.2333,71.1,44,94,8.86
553,Waddan,LY,2021-12-28 00:39:42,29.1614,16.139,56.55,36,84,6.22
554,Kawalu,ID,2021-12-28 00:39:43,-7.3817,108.2082,79.83,79,54,0.18
555,Napier,NZ,2021-12-28 00:39:44,-39.4833,176.9167,77.29,66,100,8.01
556,Tera,NE,2021-12-28 00:39:44,14.0078,0.7531,69.19,14,97,12.39
557,Langsa,ID,2021-12-28 00:39:45,4.4683,97.9683,76.62,82,100,2.73
558,Brylivka,UA,2021-12-28 00:39:45,46.4248,33.1472,35.38,99,100,17.96
559,Kangaatsiaq,GL,2021-12-28 00:39:46,68.3065,-53.4641,2.44,88,28,5.7
560,Vuktyl,RU,2021-12-28 00:39:46,63.8567,57.3094,4.98,94,100,7.27
561,Kolosovka,RU,2021-12-28 00:39:47,56.4678,73.611,18.36,94,100,11.52
562,Onda,ES,2021-12-28 00:39:47,39.9667,-0.25,63.03,62,100,11.32
563,Vila,PT,2021-12-28 00:39:48,42.0304,-8.1588,49.75,91,100,7.18
564,Launceston,AU,2021-12-28 00:39:48,-41.45,147.1667,69.62,51,6,5.99
565,Wucheng,CN,2021-12-28 00:39:49,29.6008,118.175,40.73,36,73,1.12
566,Tateyama,JP,2021-12-28 00:39:49,34.9833,139.8667,46.09,48,34,9.93
567,Elizabeth City,US,2021-12-28 00:38:13,36.2946,-76.2511,59.02,82,90,0.0
568,Atagay,RU,2021-12-28 00:39:50,55.1033,99.3875,-12.42,100,73,2.04
569,Huilong,CN,2021-12-28 00:39:50,31.8111,121.655,40.03,37,7,1.5
570,Nassau,US,2021-12-28 00:36:30,40.7507,-73.5829,38.7,71,90,1.99
571,Brindisi,IT,2021-12-28 00:39:51,40.5833,17.6667,54.14,88,100,7.05
572,Maceio,BR,2021-12-28 00:35:19,-9.6658,-35.7353,78.24,94,75,1.14
573,Soe,ID,2021-12-28 00:39:52,-9.8607,124.284,72.19,78,100,5.91
574,Yanam,IN,2021-12-28 00:39:52,16.7333,82.2167,68.4,89,4,2.35
575,Taunusstein,DE,2021-12-28 00:39:53,50.15,8.15,45.88,98,100,1.99
576,Ende,ID,2021-12-28 00:38:11,-8.8432,121.6623,84.04,69,84,2.26
577,Ust-Kuyga,RU,2021-12-28 00:39:53,70.0167,135.6,-18.76,99,98,5.68
578,Petropavl,KZ,2021-12-28 00:39:54,54.8753,69.1628,21.06,93,100,10.92
579,Bani,DO,2021-12-28 00:39:54,18.2833,-70.3333,73.45,75,5,11.1
580,Chongqing,CN,2021-12-28 00:39:55,29.5628,106.5528,44.22,81,90,4.0
581,Cururupu,BR,2021-12-28 00:39:55,-1.8283,-44.8683,74.82,95,95,3.0
582,Rapu-Rapu,PH,2021-12-28 00:39:56,13.1866,124.1256,79.3,77,86,25.57
583,Amos,CA,2021-12-28 00:39:56,48.5669,-78.1162,5.27,89,100,6.31
584,Sabha,LY,2021-12-28 00:39:57,27.0377,14.4283,57.09,29,7,8.79
585,Lithakia,GR,2021-12-28 00:39:57,37.7167,20.8333,60.58,85,100,10.67
586,Akureyri,IS,2021-12-28 00:39:58,65.6835,-18.0878,30.13,86,90,13.8
587,Singkang,MY,2021-12-28 00:39:58,2.1006,102.7994,75.09,85,100,6.15
588,Ialibu,PG,2021-12-28 00:39:59,-6.2821,143.9935,63.23,69,69,3.0
589,Roma,US,2021-12-28 00:39:06,43.2128,-75.4557,35.11,82,90,10.36
